name,Control,H3.3 KD1,RefID
Bscl2,K4,K4,NM_001136064
Rhot2,K4,K4,NM_145999
Cdc73,K4,K4K27,NM_145991
Cdk5rap2,K4,K4,NM_145990
L3mbtl2,K4,K4,NM_145993
Abi1,K4,K4,NM_145994
Kdm5a,K4,K4,NM_145997
Arid5a,K4,K4,NM_145996
Hps3,K4,K4,NM_080634
Eif3h,K4,K4,NM_080635
Hars2,K4,K4,NM_080636
Nme5,K4,K4,NM_080637
Zfp710,K4,K4,NM_001145999
Aco2,K4,K4,NM_080633
Mvp,K4,K4,NM_080638
Timp4,K4,,NM_080639
Nsun7,K4,K4,NM_027602
Usp15,K4,K4,NM_027604
Lax1,K4,K4,NM_001159649
Tasp1,K4,K4,NM_001159640
Tasp1,K4,K4,NM_001159641
Araf,K4,K4,NM_001159645
Dut,K4,K4,NM_001159646
Best2,K4,K4,NM_001130194
Parvb,K4,K4,NM_133167
Fitm2,K4,K4,NM_173397
Ticam2,K4,K4,NM_173394
Erfe,K4,K4,NM_173395
Rela,K4,K4,NM_009045
Tktl2,K4,K4,NM_028927
Hras,K4,K4,NM_001130443
Hras,K4,K4,NM_001130444
Nxnl2,K4,K4,NM_029173
Stk40,K4,K4,NM_028800
Gbe1,K4,K4,NM_028803
Gpcpd1,K4,K4,NM_028802
Katnb1,K4,K4,NM_028805
Exoc3l4,K4,K4,NM_028807
Phactr3,K4,K4,NM_028806
Arpc5l,K4,K4,NM_028809
Eml4,K4,K4K27,NM_199466
Mms22l,K4,K4,NM_199467
Zfp641,K4,K4,NM_173769
Kyat3,K4,K4,NM_173763
Cenpe,K4,K4,NM_173762
Ythdf1,K4,K4,NM_173761
Ppip5k2,K4,K4,NM_173760
Insc,K4,K4,NM_173767
Aasdh,K4,K4,NM_173765
Tapt1,K4,K4,NM_173764
Dnajc17,K4,K4,NM_139139
Chodl,K4,K4,NM_139134
Mpig6b,K4,K4,NM_001033221
Pdzd8,K4,K4,NM_001033222
Pnrc1,K4,K4,NM_001033225
Itga1,K4,K4,NM_001033228
Gpc2,K4,K4,NM_172412
Rap2c,K4,K4,NM_172413
Nup93,K4,K4,NM_172410
Mab21l4,K4,,NM_172411
Ostm1,K4,K4,NM_172416
Perm1,K4,K4,NM_172417
Zc2hc1c,K4,K4,NM_172414
Arhgef10l,K4,K4,NM_172415
Skil,K4,K4,NM_001039090
Tom1l2,K4,K4,NM_001039092
Tom1l2,K4,K4,NM_001039093
Itsn2,K4,K4,NM_011365
Sorbs3,K4,K4,NM_011366
Sgk1,K4,K4,NM_011361
Sh2b1,K4,K4,NM_011363
Shc1,K4,K4,NM_011368
Shcbp1,K4,K4,NM_011369
Tas1r1,K4,K4,NM_031867
Cenpq,K4,K4,NM_031863
Prkab1,K4,K4,NM_031869
Ppp1ca,K4,K4,NM_031868
Tlk2,K4,K4,NM_001112705
Acss1,K4,K4,NM_080575
Cyth2,K4,K4,NM_001112701
Abl1,K4,K4,NM_001112703
Pigk,K4,K4,NM_178016
Hmgxb4,K4,K4,NM_178017
Lim2,K4,K4,NM_177693
Bloc1s3,K4,K4,NM_177692
Ppm1n,K4,K4,NM_177691
Vwa3a,K4,,NM_177697
Gdpd4,K4,,NM_177696
Fhod1,K4,K4,NM_177699
Psd3,K4,,NM_177698
Ncoa3,K4,K4,NM_008679
Nap1l2,K4,K4,NM_008671
Nap1l4,K4,K4,NM_008672
Nbr1,K4,K4,NM_008676
Ccdc28b,K4,K4,NM_025455
Ing5,K4,K4,NM_025454
Eapp,K4,K4,NM_025456
Mrps17,K4,K4,NM_025450
Tmem54,K4,K4,NM_025452
Irf2bp2,K4,K4,NM_001164598
Zfp551,K4,K4,NM_001033820
Pdzrn4,K4,K4,NM_001164593
Arhgap8,K4,K4,NM_001164628
Rnf14,K4,K4,NM_001164622
Ccdc157,K4,K4,NM_001164620
Rnf14,K4,K4,NM_001164621
Cdpf1,K4,K4,NM_001164626
Arhgap8,K4,K4,NM_001164627
Zfp809,K4,K4,NM_001164624
Cdpf1,K4,K4,NM_001164625
Mir291b,K4,K4,NR_030276
Mir450-2,K4,,NR_030274
Mir20b,K4,K4,NR_030273
Chst1,K4,K4K27,NM_023850
Arfgap2,K4,K4,NM_023854
Mtmr2,K4,K4,NM_023858
Ccdc85a,K4,K4,NM_001166661
Ccdc85a,K4,K4,NM_001166662
Rtel1,K4,K4,NM_001166665
Rtel1,K4,K4,NM_001166666
Rtel1,K4,K4,NM_001166667
Rtel1,K4,K4,NM_001166668
Gemin5,K4,K4,NM_001166669
Suz12,K4,K4,NM_001163018
A430005L14Rik,K4,K4,NM_001163019
Car13,K4,K4,NM_024495
Sgta,K4,K4,NM_024499
Gprasp2,K4,K4,NM_001163015
Gprasp2,K4,K4,NM_001163016
Gprasp2,K4,K4,NM_001163017
Tmem28,K4,K4,NM_001081283
Nlrc3,K4,K4,NM_001081280
Mpp7,K4,K4,NM_001081287
Taf2,K4,K4,NM_001081288
Fam217b,K4,K4,NM_001081289
Ptpn2,K4,K4,NM_008977
Fam76a,K4,K4,NM_001163792
Ptp4a3,K4,K4,NM_008975
Mir713,K4,K4,NR_030493
Mir709,K4,K4,NR_030490
Kdm2b,K4,K4,NM_001005866
Mtus1,K4,K4,NM_001005865
Mtus1,K4,K4,NM_001005863
Nono,K4,K4,NM_023144
Ranbp17,K4,K4,NM_023146
Tor3a,K4,K4,NM_023141
Arpc1b,K4,K4,NM_023142
Cndp2,K4,K4,NM_023149
H13,K4,K4,NM_001159551
Sirt2,K4,K4,NM_022432
Sirt3,K4,K4,NM_022433
Rps13,K4,K4,NM_026533
Nutf2,K4,K4,NM_026532
Aen,K4,K4,NM_026531
Mpnd,K4,K4,NM_026530
Ubxn2b,K4,K4,NM_026534
Chd1l,K4,K4,NM_026539
Ddx56,K4,K4,NM_026538
Naca,K4,K4,NM_013608
Msh5,K4,K4,NM_013600
Mt3,K4,K4,NM_013603
Mt1,K4,K4,NM_013602
Muc1,K4,K4,NM_013605
Mtx1,K4,K4,NM_013604
Myh11,K4,K4,NM_013607
Hps5,K4,K4,NM_001005248
Hps5,K4,K4,NM_001005247
Galr3,K4,K4,NM_015738
Galnt4,K4,K4,NM_015737
Ddb1,K4,K4,NM_015735
Casp9,K4,K4,NM_015733
Axin2,K4,K4,NM_015732
Atp9a,K4,K4,NM_015731
Chrna4,K4,K4,NM_015730
Kif20b,K4,K4,NM_183046
Gas2l1,K4,K4,NM_030228
Polr3h,K4,K4,NM_030229
Sp2,K4,K4,NM_030220
Nadsyn1,K4,K4,NM_030221
Fndc8,K4,K4,NM_030224
Dlst,K4,K4,NM_030225
9130019O22Rik,K4,K4,NM_030226
Wdr83,K4,K4,NM_026399
Pop5,K4,K4,NM_026398
Brix1,K4,K4,NM_026396
Rer1,K4,K4,NM_026395
Nmral1,K4,K4,NM_026393
Tmem70,K4,K4,NM_026392
Ppp2r2d,K4,K4,NM_026391
Ubxn4,K4,K4,NM_026390
Odf2,K4,K4,NM_001113213
Tpx2,K4,K4,NM_001141977
Ndufb7,K4,K4,NM_025843
Bzw2,K4,K4,NM_025840
Kdelr2,K4,K4,NM_025841
Rras2,K4,K4,NM_025846
Chordc1,K4,K4,NM_025844
Prpf38b,K4,K4,NM_025845
Sdhd,K4,K4,NM_025848
Dmac1,K4,K4,NM_025849
Tpx2,K4,K4,NM_001141978
AU040320,K4,K4,NM_001035525
AU040320,K4,K4,NM_001035526
Ttll9,K4,K4,NM_001083618
Ppm1k,K4,K4,NM_175523
Nyap1,K4,K4,NM_175521
Leng9,K4,K4,NM_175529
Plppr3,K4,K4,NM_181681
Dnm2,K4,K4,NM_001039520
Rrn3,K4,K4,NM_001039521
Leo1,K4,K4,NM_001039522
Guca1b,K4,K4,NM_146079
Ubr2,K4,K4,NM_146078
Slc26a8,K4,K4,NM_146076
Lemd2,K4,K4,NM_146075
Tfb1m,K4,K4,NM_146074
Fn3k,K4,K4,NM_001038699
Kdm3a,K4,K4,NM_001038695
Fthl17f,K4,K4,NM_001038697
Rnpc3,K4,K4,NM_001038696
Ksr2,K4,K4,NM_001114545
Pced1a,K4,K4,NM_001114541
Eya3,K4,K4,NM_211357
Ppp4r3a,K4,K4,NM_211355
Slc35c1,K4,K4,NM_211358
Smarcc2,K4,K4,NM_001114096
Smarcc2,K4,K4,NM_001114097
Mtcl1,K4,K4,NM_001114098
Nup50,K4,K4,NM_016714
Crlf2,K4,K4,NM_016715
Cul3,K4,K4,NM_016716
Scly,K4,K4,NM_016717
Hmgn5,K4,K4,NM_016710
Mink1,K4,K4,NM_016713
Ensa,K4,K4,NM_001026212
Dnajc19,K4,K4,NM_001026211
Entpd5,K4,K4,NM_001026214
Zmat3,K4,K4,NM_009517
Map2k7,K4,K4,NM_011944
Map3k1,K4,K4K27,NM_011945
Snapc4,K4,K4,NM_172339
Dnajc16,K4,K4,NM_172338
Mapkbp1,K4,K4,NM_011941
Lypla2,K4,K4,NM_011942
Map2k6,K4,K4,NM_011943
Map3k4,K4,K4,NM_011948
Mapk1,K4,K4,NM_011949
Zc3h14,K4,K4,NM_001160107
Rad18,K4,K4,NM_001167730
Chchd6,K4,K4,NM_001167736
Catsper4,K4,K4,NM_177866
Gm5105,K4,K4,NM_177860
Tmem67,K4,K4,NM_177861
Fam185a,K4,K4,NM_177869
Dppa4,K4,K4,NM_028610
Ndufaf7,K4,K4,NM_028611
Ppp2r1b,K4,K4,NM_028614
Dppa2,K4,K4,NM_028615
Mvb12a,K4,K4,NM_028617
Dmkn,K4,,NM_028618
Ltbp4,K4,K4,NM_175641
Txnl4b,K4,K4,NM_175646
Xylt1,K4,K4,NM_175645
Prkcq,K4,K4K27,NM_008859
Pitpna,K4,K4,NM_008850
Pitpnm1,K4,K4,NM_008851
Pja1,K4,K4,NM_008853
Prkaca,K4,K4,NM_008854
Prkci,K4,K4,NM_008857
Limk2,K4,K4,NM_010718
Lipe,K4,K4,NM_010719
Lig3,K4,K4,NM_010716
Limk1,K4,K4,NM_010717
Lig1,K4,K4,NM_010715
Impad1,K4,K4,NM_177730
Mesp2,K4,K4,NM_008589
Men1,K4,K4,NM_008583
Rnf180,K4,K4,NM_027934
Tmem50a,K4,K4,NM_027935
Srsf5,K4,K4,NM_001079694
Srsf5,K4,K4,NM_001079695
Mtfr2,K4,K4,NM_027930
Tars2,K4,K4,NM_027931
Slc12a1,K4,K4,NM_001079690
Ranbp3,K4,K4,NM_027933
E2f2,K4,K4,NM_177733
Bloc1s2,K4,K4,NM_028607
Sox2,K4,K4,NM_011443
Sox8,K4,K4,NM_011447
Spa17,K4,K4,NM_011449
Napb,K4,K4,NM_019632
Tmem45a,K4,K4,NM_019631
Styx,K4,K4,NM_019637
Tspan7,K4,K4,NM_019634
Stk3,K4,K4,NM_019635
Farp2,K4,K4,NM_145519
Ubc,K4,K4,NM_019639
Zdhhc6,K4,K4,NM_001033573
U2af1l4,K4,K4,NM_170760
Ptgfrn,K4,K4,NM_011197
Rgn,K4,K4,NM_009060
Psme3,K4,K4,NM_011192
Psme2,K4,K4,NM_011190
Ripk1,K4,K4,NM_009068
Rit1,K4,K4,NM_009069
Ptgs2,K4,K4,NM_011198
Ptpn7,K4,K4,NM_177081
Zmat4,K4,K4,NM_177086
Togaram2,K4,K4,NM_177087
Cep95,K4,K4,NM_177088
Tacc1,K4,K4,NM_177089
H2bc13,K4,K4,NM_178199
Meaf6,K4,K4,NM_027310
H4c2,K4,K4,NM_178193
H4c1,K4,K4,NM_178192
H2bc7,K4,K4,NM_178195
H2bc9,K4,K4,NM_178197
H2bc8,K4,K4,NM_178196
March5,K4,K4,NM_027314
1810010H24Rik,K4,K4,NM_001163473
Rpl17,K4,K4,NM_001002239
Scn3b,K4,K4,NM_178227
Cbs,K4,K4,NM_178224
Arrb1,K4,K4,NM_178220
Tmsb15b1,K4,K4,NM_001081983
Pgls,K4,K4,NM_025396
Med11,K4,K4,NM_025397
Tomm7,K4,K4,NM_025394
Chchd5,K4,K4,NM_025395
Bccip,K4,K4,NM_025392
Pop4,K4,K4,NM_025390
Nip7,K4,K4,NM_025391
Fgd1,K4,K4,NM_008001
Fer,K4,K4,NM_008000
Fgf18,K4,K4,NM_008005
Fgf17,K4,K4,NM_008004
Inip,K4,K4,NM_001013577
Sh3bp5l,K4,K4,NM_001161338
Thoc7,K4,K4,NM_001013578
Farsa,K4,K4,NM_025648
Mad2l1bp,K4,K4,NM_025649
Exosc1,K4,K4,NM_025644
Snrnp40,K4,K4,NM_025645
Crls1,K4,K4,NM_025646
Cmpk1,K4,K4,NM_025647
Uqcrh,K4,K4,NM_025641
Mis18a,K4,K4,NM_025642
Cystm1,K4,K4,NM_001081365
Arhgap21,K4,K4,NM_001081364
Kctd17,K4,K4,NM_001081367
Vps8,K4,K4,NM_001081366
Marc1,K4,K4,NM_001081361
Camsap2,K4,K4,NM_001081360
Cenpf,K4,K4,NM_001081363
Trrap,K4,K4,NM_001081362
Tbccd1,K4,K4,NM_001081368
5430405H02Rik,K4,K4,NR_027914
Cct8,K4,K4,NM_009840
Cd151,K4,K4,NM_009842
Cd2ap,K4,K4,NM_009847
Entpd1,K4,K4,NM_009848
Entpd2,K4,K4,NM_009849
Homer1,K4,K4,NM_152134
Anks1,K4,K4,NM_181413
Atrnl1,K4,K4,NM_181415
Eif2d,K4,K4,NM_010709
Rai2,K4,K4,NM_001103367
Pim1,K4,K4,NM_008842
Ndufaf5,K4,K4,NM_027093
Nup35,K4,K4,NM_027091
2300009A05Rik,K4,K4,NM_027090
Dydc1,K4,K4,NM_027094
Mrpl30,K4,K4,NM_027098
Espn,K4,K4,NM_207691
Espn,K4,K4,NM_207690
Olfr322,K4,K4,NM_207693
Mapk9,K4,K4,NM_207692
Lrrc47,K4,K4,NM_201226
Dand5,K4,K4,NM_201227
Gt(ROSA)26Sor,K4,K4,NR_027008
Snx27,K4,K4,NM_029721
Creld2,K4,K4,NM_029720
Mettl9,K4,K4,NM_021554
Hgh1,K4,K4,NM_021555
Mrps30,K4,K4,NM_021556
Rdh11,K4,K4,NM_021557
C1galt1c1,K4,K4,NM_021550
Slc22a17,K4,K4,NM_021551
Nsa2,K4,K4,NM_021552
Pcdhb16,K4,K4,NM_053141
Zfp24,K4,K4,NM_021559
Parva,K4,K4,NM_020606
Jph3,K4,K4,NM_020605
Wdr46,K4,K4,NM_020603
Tbl1x,K4,K4,NM_020601
Rps14,K4,K4,NM_020600
Mterf1a,K4,K4,NM_172135
Pdxk,K4,K4,NM_172134
Adap2,K4,K4,NM_172133
Kdm4b,K4,K4,NM_172132
2310061I04Rik,K4,K4,NM_001033630
Zyg11b,K4,K4,NM_001033634
Creb1,K4,K4,NM_133828
Tmem131l,K4,K4,NM_172681
Coq3,K4,K4,NM_172687
Slc25a24,K4,K4,NM_172685
Rsbn1,K4,K4,NM_172684
Phlpp1,K4,K4,NM_133821
Ddx58,K4,K4,NM_172689
Mmaa,K4,K4,NM_133823
Atp6v1h,K4,K4,NM_133826
Cox7b2,K4,,NM_030052
Trappc6b,K4,K4,NM_030057
Skp2,K4,K4,NM_145468
Stk24,K4,K4,NM_145465
Itgbl1,K4,,NM_145467
Oxnad1,K4,K4,NM_145460
Shisa2,K4,K4,NM_145463
Haus4,K4,K4,NM_145462
Otud3,K4,K4,NM_028453
Gulp1,K4,K4,NM_028450
Larp1,K4,K4,NM_028451
Rwdd3,K4,K4,NM_028456
Exo5,K4,K4,NM_028457
Tm7sf2,K4,K4,NM_028454
Arhgap8,K4,K4,NM_028455
Zzz3,K4,K4,NM_198416
Wasl,K4,K4,NM_028459
Ccdc38,K4,K4,NM_175488
Osbpl8,K4,K4,NM_175489
Coro2b,K4,K4,NM_175484
Prtg,K4,K4,NM_175485
6430571L13Rik,K4,K4,NM_175486
Zfp612,K4,K4,NM_175480
Grik4,K4,K4,NM_175481
Usp28,K4,K4,NM_175482
Snx33,K4,K4,NM_175483
Rusc1,K4,K4,NM_028188
B3gnt3,K4,K4,NM_028189
Fam186a,K4,K4,NM_028180
Ccpg1,K4,K4,NM_028181
Sh2d4a,K4,K4,NM_028182
LTO1,K4,K4,NM_028184
Lsm11,K4,K4,NM_028185
Ercc6l2,K4,K4,NM_023507
Xk,K4,K4,NM_023500
Ing2,K4,K4,NM_023503
Mitf,K4,K4,NM_001113198
Naca,K4,K4,NM_001113199
Magix,K4,K4,NM_018832
Dclre1a,K4,K4,NM_018831
Gap43,K4,K4,NM_008083
Fastkd1,K4,K4,NM_177244
Trappc11,K4,K4,NM_177240
Pptc7,K4,K4,NM_177242
Slc26a9,K4,,NM_177243
Nrf1,K4,K4,NM_010938
Nras,K4,K4,NM_010937
Ccn3,K4,K4,NM_010930
Uhrf1,K4,K4,NM_010931
Suclg1,K4,K4,NM_019879
Dnajb5,K4,K4,NM_019874
Abcb9,K4,K4,NM_019875
Copz2,K4,K4,NM_019877
Naa10,K4,K4,NM_019870
Slc35g3,K4,K4,NM_019871
Dmrtb1,K4,K4,NM_019872
Fkbpl,K4,K4,NM_019873
Aim2,K4,K4,NM_001013779
Tvp23a,K4,K4,NM_001013778
Zfp488,K4,K4,NM_001013777
Gm973,K4,K4,NM_001013771
Lipo3,K4,K4,NM_001013770
Phf11d,K4,K4,NM_001164323
Chadl,K4,K4,NM_001164320
Trpm7,K4,K4,NM_001164325
Tbc1d31,K4,K4,NM_001167679
Tmem167b,K4,K4,NM_026198
Exosc10,K4,K4,NM_016699
Rnf10,K4,K4,NM_016698
Clcn5,K4,K4,NM_016691
Hnrnpdl,K4,K4,NM_016690
Map3k6,K4,K4,NM_016693
Incenp,K4,K4,NM_016692
Mpp2,K4,K4,NM_016695
Prkn,K4,K4,NM_016694
Gpc3,K4,K4,NM_016697
Gpc1,K4,K4,NM_016696
Ablim3,K4,K4,NM_001164491
Syn3,K4,K4,NM_001164495
Tent4b,K4,K4,NM_001164497
Tent4b,K4,K4,NM_001164499
Tent4b,K4,K4,NM_001164498
Wdr95,K4,K4,NM_029440
Nln,K4,K4,NM_029447
Phf21b,K4,K4,NM_001081166
Otud4,K4,K4,NM_001081164
Slc4a11,K4,K4,NM_001081162
Mesd,K4,K4,NM_023403
Npc2,K4,K4,NM_023409
Aspg,K4,K4,NM_001081169
Sap30l,K4,K4,NM_001081168
Cklf,K4,K4,NM_001037841
Cnot2,K4,K4,NM_001037847
Cnot2,K4,K4,NM_001037846
Cnot2,K4,K4,NM_001037848
Pick1,K4,K4,NM_001045558
Zfp952,K4,K4,NM_001045559
Tulp2,K4,K4,NM_001045555
Zfp868,K4,K4,NM_001045553
Mir449b,K4,K4K27,NR_030602
Uevld,K4,K4,NM_001040695
Rap1gds1,K4,K4,NM_001040690
Ung,K4,K4,NM_001040691
Mtmr7,K4,K4,NM_001040699
Doc2b,K4,K4,NM_007873
Dnmt3a,K4,K4,NM_007872
Dpagt1,K4,K4,NM_007875
Reep5,K4,K4,NM_007874
Drg1,K4,K4,NM_007879
Dxo,K4,K4,NM_001163770
Ldha,K4,K4,NM_010699
Ldb2,K4,K4,NM_010698
Taok2,K4,K4,NM_001163775
Taok2,K4,K4,NM_001163774
Arrdc1,K4,K4,NM_178408
Arap2,K4,K4,NM_178407
Atp1a2,K4,K4,NM_178405
Lats1,K4,K4,NM_010690
Pus7,K4,K4,NM_178403
Mcat,K4,K4,NM_001030014
Wdr75,K4,K4,NM_028599
Rap1a,K4,K4,NM_145541
Zfp944,K4,K4,NM_176962
Galm,K4,K4,NM_176963
Nt5dc1,K4,K4,NM_176968
Cetn2,K4,K4,NM_019405
Avpr2,K4,,NM_019404
Fnbp1,K4,K4,NM_019406
Mief2,K4,K4,NM_001009927
Rap1gds1,K4,K4,NM_145544
Rnf5,K4,K4,NM_019403
Pabpn1,K4,K4,NM_019402
Gbp7,K4,K4,NM_145545
Nfkb2,K4,K4,NM_019408
Arhgef3,K4,K4,NM_027871
Armcx3,K4,K4,NM_027870
Ubiad1,K4,K4,NM_027873
Slc46a3,K4,K4,NM_027872
Syde1,K4,K4,NM_027875
Csnk1d,K4,K4,NM_027874
Mus81,K4,K4,NM_027877
Cdc40,K4,K4,NM_027879
Efcab7,K4,K4,NM_145549
Pla2g12a,K4,K4,NM_183423
Arhgap4,K4,K4,NM_001162423
Arhgap4,K4,K4,NM_001162424
Efna1,K4,K4,NM_001162425
Atxn7l1,K4,K4,NM_001033436
Kdm7a,K4,K4,NM_001033430
Nlrp12,K4,K4,NM_001033431
Heca,K4,K4,NM_001033432
Tmem102,K4,K4,NM_001033433
Lrch1,K4,K4,NM_001033439
Mrtfa,K4,K4,NM_001082536
Pigyl,K4,K4,NM_001082532
Rbl2,K4,K4,NM_011250
Rbm6,K4,K4,NM_011251
Rbmx,K4,K4,NM_011252
Rbp1,K4,K4,NM_011254
Rfc1,K4,K4,NM_011258
Ppp2r5c,K4,K4,NM_001135001
Tead4,K4,K4,NM_001080979
Ogfod1,K4,K4,NM_177767
Rsbn1l,K4,K4,NM_001080977
Aak1,K4,K4,NM_177762
Sri,K4,K4,NM_001080974
Nacc2,K4,K4,NM_001037098
Hcrtr2,K4,K4,NM_198962
Taf11,K4,K4,NM_026836
Tmem53,K4,K4,NM_026837
Zfp94,K4,K4,NM_009568
Washc1,K4,K4,NM_026833
Mybphl,K4,K4,NM_026831
Zfp62,K4,K4,NM_009562
Zfp61,K4,K4,NM_009561
Zfp60,K4,K4,NM_009560
Zfp93,K4,K4,NM_009567
Zfp92,K4,K4,NM_009566
Zfp64,K4,K4,NM_009564
Trim12c,K4,K4,NM_001146007
C5ar2,K4,K4,NM_001146005
Zfp710,K4,K4,NM_001146000
Pdzk1,K4,K4,NM_001146001
Zfp7,K4,K4,NM_145916
Abhd14a,K4,K4,NM_145919
Mgst3,K4,K4,NM_025569
Zfp534,K4,K4,NM_001127188
Zfp984,K4,K4,NM_001127189
Gm12191,K4,K4,NR_028101
Oxld1,K4,K4,NM_025560
Borcs7,K4,K4,NM_025563
Fis1,K4,K4,NM_025562
Spc25,K4,K4,NM_025565
Cops9,K4,K4,NR_028108
Cyc1,K4,K4,NM_025567
Tnfaip8l1,K4,K4,NM_025566
Hadh,K4,K4,NM_008212
H3f3a,K4,K4,NM_008210
H3f3b,K4,K4,NM_008211
Hars,K4,K4,NM_008214
Moap1,K4,K4,NM_001142937
Svip,K4,K4,NR_027704
Il17re,K4,K4,NM_001034031
Limk2,K4,K4,NM_001034030
Gon7,K4,K4,NM_001142938
Gm20604,K4,K4,NM_001142939
Naa20,K4,K4,NM_001141965
Clk2,K4,K4,NM_001163432
Sirt6,K4,K4,NM_001163430
Tmem258,K4,K4,NM_001163431
Hspa5,K4,K4,NM_001163434
Trpm7,K4,K4,NM_021450
Mlxipl,K4,K4,NM_021455
Cdc42ep5,K4,K4,NM_021454
Hormad1,K4,K4,NM_026489
Tctn2,K4,K4,NM_026486
Trabd,K4,K4,NM_026485
Ccny,K4,K4,NM_026484
Mphosph10,K4,K4,NM_026483
Tppp3,K4,K4,NM_026481
Ooep,K4,K4,NM_026480
Fign,K4,K4,NM_021716
Nrip2,K4,K4,NM_021717
Cabyr,K4,K4,NM_027687
Ssr3,K4,K4,NM_026155
Mrpl10,K4,K4,NM_026154
Mtpap,K4,K4,NM_026157
Xab2,K4,K4,NM_026156
4921536K21Rik,K4,K4,NM_026150
Hoga1,K4,K4,NM_026152
Rpusd2,K4,K4,NM_173450
Tmem11,K4,K4,NM_173453
Flrt1,K4,K4,NM_201411
Srxn1,K4,K4,NM_029688
1700113H08Rik,K4,K4,NM_029685
Wdr38,K4,K4,NM_029687
Stambpl1,K4,K4,NM_029682
Tmem159,K4,K4,NM_145586
Sbk1,K4,K4,NM_145587
Thumpd1,K4,K4,NM_145585
Ctu1,K4,K4,NM_145582
Pgap2,K4,K4,NM_145583
Igflr1,K4,K4,NM_145580
Kif22,K4,K4,NM_145588
Prr14,K4,K4,NM_145589
Polr1e,K4,K4,NM_022811
Scamp2,K4,K4,NM_022813
Faim2,K4,K4,NM_028224
Brap,K4,K4,NM_028227
Rbm12b1,K4,K4,NM_028226
Fam192a,K4,K4,NM_028221
Tmem175,K4,K4,NM_028223
Cdkn3,K4,K4,NM_028222
Pinx1,K4,K4,NM_028228
Abhd1,K4,K4,NR_003522
Lrtm2,K4,K4,NM_172492
Diaph2,K4,K4,NM_172493
Sepsecs,K4,K4,NM_172490
D130040H23Rik,K4,K4,NM_172491
Cobl,K4,K4,NM_172496
Efhb,K4,K4,NM_172497
Ncoa7,K4,K4,NM_172495
Ptk2b,K4,K4,NM_172498
Mfsd9,K4,K4,NM_172499
Rtkn,K4,K4,NM_001136227
Utp14b,K4,K4,NM_001136226
Acsl3,K4,K4,NM_001136222
Pdk3,K4,K4,NM_145630
Polr2h,K4,K4,NM_145632
Ankrd27,K4,K4,NM_145633
Rabac1,K4,K4,NM_010261
Tmem127,K4,K4,NM_175145
Tsr2,K4,K4,NM_175146
1810030O07Rik,K4,K4,NM_175141
Qrich1,K4,K4,NM_175143
2310022B05Rik,K4,K4,NM_175149
2300002M23Rik,K4,K4,NM_175148
H2-Ab1,K4,K4,NM_207105
Haus7,K4,K4,NM_207104
Dmtf1,K4,K4,NM_001110327
Cd72,K4,,NM_001110320
Cd72,K4,,NM_001110321
Cd72,K4,,NM_001110322
Fiz1,K4,K4,NM_001110328
Fiz1,K4,K4,NM_001110329
Fbxl5,K4,K4,NM_178729
D630039A03Rik,K4,K4,NM_178727
Harbi1,K4,K4,NM_178724
Zfp438,K4,K4,NM_178722
Eif4a1,K4,K4,NM_001159375
Dusp15,K4,K4,NM_001159376
Zc3h14,K4,K4,NM_001008506
Bbs12,K4,K4,NM_001008502
Zfp760,K4,K4,NM_001008501
Tanc1,K4,K4,NM_198294
Fnta,K4,K4,NM_008033
Lrrc73,K4,K4,NM_001111142
Sprtn,K4,K4,NM_001111141
Rtkn,K4,K4,NM_133641
Slc12a6,K4,K4,NM_133649
Iglon5,K4,K4,NM_001164518
Palm,K4,K4,NM_001161747
Dcun1d2,K4,K4,NM_001042649
Ranbp9,K4,K4,NM_019930
Ptpn4,K4,K4,NM_019933
Sec1,K4,,NM_019934
Ccnl1,K4,K4,NM_019937
Cript,K4,K4,NM_019936
Macrod1,K4,K4,NM_134147
Tmem109,K4,K4,NM_134142
Ciapin1,K4,K4,NM_134141
Glod4,K4,K4,NM_026029
Carns1,K4,K4,NM_134148
Ccdc77,K4,K4,NM_026028
Asph,K4,K4,NM_023066
Egln2,K4,K4,NM_053208
Cnot10,K4,K4,NM_153585
Fam214a,K4,K4,NM_153584
Rps6ka5,K4,K4,NM_153587
Rbm41,K4,K4,NM_153586
Ino80e,K4,K4,NM_153580
Atg4d,K4,K4,NM_153583
Cmtm4,K4,K4,NM_153582
Ano2,K4,,NM_153589
Rplp2,K4,K4,NM_026020
Snord35b,K4,K4,NR_000004
Snord32a,K4,K4,NR_000002
Nudcd2,K4,K4,NM_026023
Lmln,K4,K4,NM_172823
Lnpep,K4,K4,NM_172827
Dact2,K4,K4,NM_172826
Ccdc14,K4,K4,NM_172824
Birc5,K4,K4,NM_001012273
Rxylt1,K4,K4,NM_153059
Mapre2,K4,K4,NM_153058
Sf3b4,K4,K4,NM_153053
Nomo1,K4,K4,NM_153057
Sirt7,K4,K4,NM_153056
Sec63,K4,K4,NM_153055
Slc18a1,K4,K4,NM_153054
Mir301b,K4,K4,NR_030415
Galnt2,K4,K4,NM_139272
Pth2r,K4,K4,NM_139270
Trim13,K4,K4,NM_023233
Diablo,K4,K4,NM_023232
Stoml2,K4,K4,NM_023231
Ube2v1,K4,K4,NM_023230
Nsmce3,K4,K4,NM_023239
Gnptg,K4,K4,NM_172529
Gtf2ird1,K4,K4,NM_001081468
Gtf2ird1,K4,K4,NM_001081469
Gtf2ird1,K4,K4,NM_001081466
